oversamp	turnout	weight_ftf	source	vh12_source	vendorid	col0_abtid	cat.partyaffiliation	dispo	registration	prevote_reg	postvote_reg	regdate	e2012g	e2010g	e2008g	e2006g	namematch	cat.notatsample	birthyearmatch	dobmatch	cat.samezip9	cat.samestreet	cat.samezip5	cat.sametown	cat_voterstatus	vendor_num	streetnum	regaddr.ll	altstreet_match
1	Voted	0.8071	2	2	XXXXX999999999	11809	NA	Complete	1	3. Not currently registered	1. Registered at this address	20129999	1	0	0	0	1	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
1	Voted	0.8071	2	2	XXXXX999999999	11809	NA	Complete	1	3. Not currently registered	1. Registered at this address	20129999	1	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
1	Voted	0.8071	2	2	XXXXX999999999	11809	NA	Complete	1	3. Not currently registered	1. Registered at this address	20129999	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
1	Voted	0.8421	1	1	999999999	11805	DTS	Complete	1	1. Registered at this address	-1. Inapplicable	20109999	1	0	0	0	1	0	match	mismatch	1	1	1	1	active	NA	NA	NA	NA
1	No post-election IV	0.322	3	3	XX-999900000000000	11872	NA	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	NA	1	0	1	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	No post-election IV	0.3302	2	2	XXXXX999999999	11867	NA	Complete	1	1. Registered at this address	-7. Deleted due to partial (Post-election) interview	19849999	0	0	1	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	2	NA	NA	NA
1	No post-election IV	0.3302	2	2	XXXXX99999999	11867	NA	Complete	1	1. Registered at this address	-7. Deleted due to partial (Post-election) interview	19929999	0	0	1	0	1	NA	missing data	missing data	NA	NA	NA	NA	NA	2	NA	NA	NA
1	Not voted	0.3256	1	1	999999999	11875	DEM	Complete	1	2. Registered at a different address	-1. Inapplicable	19949999	0	0	1	0	1	1	match	match	0	0	0	1	active	NA	1315	NA	TRUE
1	Voted	0.3701	1	1	999999999	11860	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20029999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
1	Voted	0.5933	1	1	999999999	11883	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19989999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
1	"Not voted, unregistered"	0.0674	1	1	999999999	80270	UNK	Complete	1	3. Not currently registered	3. Not currently registered	20089999	0	0	0	0	1	1	match	match	0	0	0	0	inactive	NA	NA	NA	NA
1	"Not voted, unregistered"	0.1704	3	3	XX-999900000000000	50265	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.1704	3	3	XX-999900000000000	50265	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.1704	3	3	XX-999900000000000	50265	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.1704	3	3	XX-999900000000000	50265	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.1704	3	3	XX-999900000000000	50265	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.2784	NA	NA	NA	11971	NA	Complete	NA	3. Not currently registered	3. Not currently registered	NA	NA	NA	NA	NA	0	NA	missing data	missing data	NA	NA	NA	NA	NA	3	NA	NA	NA
1	"Not voted, unregistered"	0.6302	3	3	XX-999900000000000	11937	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.6302	3	3	XX-999900000000000	11937	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.4221	1	1	999999999	20291	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20109999	0	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
1	Not voted	0.1424	1	1	99999999	30720	NPA	Complete	1	2. Registered at a different address	-1. Inapplicable	20069999	0	0	0	0	1	1	match	match	0	0	0	1	inactive	NA	11524	NA	FALSE
1	"Not voted, unregistered"	0.2892	1	1	999999999	14111	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	1	missing data	missing data	0	0	1	1	unregistered	NA	NA	NA	NA
1	"Not voted, unregistered"	0.5563	1	1	999999999	30715	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	0	missing data	missing data	1	0	1	1	unregistered	NA	NA	NA	NA
1	No post-election IV	0.3933	NA	NA	NA	14404	NA	Complete	NA	3. Not currently registered	"-6. Not asked, unit nonresponse (no Post-election interview)"	NA	NA	NA	NA	NA	0	NA	missing data	missing data	NA	NA	NA	NA	NA	3	NA	NA	NA
1	No post-election IV	0.8919	3	3	XX-999900000000000	20764	NA	Complete	1	3. Not currently registered	"-6. Not asked, unit nonresponse (no Post-election interview)"	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	No post-election IV	0.8919	3	3	XX-999900000000000	20764	NA	Complete	0	3. Not currently registered	"-6. Not asked, unit nonresponse (no Post-election interview)"	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	No post-election IV	1.0846	1	1	999999999	14415	UNK	Complete	1	2. Registered at a different address	"-6. Not asked, unit nonresponse (no Post-election interview)"	19969999	0	0	0	0	1	1	match	match	0	0	0	1	active	NA	2600	NA	FALSE
1	Not voted	0.237	3	3	XX-999900000000000	14414	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.4719	1	1	999999999	14451	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20069999	0	0	1	1	1	0	match	match	1	0	1	1	inactive	NA	NA	NA	NA
1	Voted	0.3467	1	1	999999999	14407	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20119999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
1	Voted	0.4318	1	1	999999999	14403	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	1	0	1	1	match	match	0	0	0	1	active	NA	NA	NA	NA
1	Voted	0.5302	1	1	999999999	14431	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20069999	0	0	0	0	1	1	match	match	0	0	0	1	inactive	NA	NA	NA	NA
1	Voted	0.665	2	2	XXXXX999999999	20774	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
1	Voted	0.665	2	2	XXXXX9999999	20774	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	0	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
1	Voted	0.665	2	2	XXXXX9999999	20774	NA	Complete	1	1. Registered at this address	-1. Inapplicable	19999999	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
1	Not voted	0.1376	1	1	999999999	14611	UNK	Complete	0	3. Not currently registered	1. Registered at this address	NA	0	0	0	0	1	0	missing data	missing data	1	0	1	0	unregistered	NA	NA	NA	NA
1	Not voted	0.1676	2	2	XXXXX99999999	14586	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	2	NA	NA	NA
1	Not voted	0.1676	2	2	XXXXX99999999	14586	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	0	0	1	0	1	NA	missing data	missing data	NA	NA	NA	NA	NA	2	NA	NA	NA
1	Not voted	0.1699	3	3	XX-999900000000000	14616	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.1699	3	3	XX-999900000000000	14616	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.1764	1	1	999999999	14638	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	0	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
1	Not voted	0.3656	1	1	999999999	20799	UNK	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	0	match	mismatch	1	0	1	0	unregistered	NA	NA	NA	NA
1	"Not voted, unregistered"	0.0896	3	3	XX-999900000000000	14606	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.125	3	3	XX-999900000000000	14608	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.139	3	3	XX-999900000000000	14614	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	1	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.139	3	3	XX-999900000000000	14614	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.1616	3	3	XX-999900000000000	20798	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.1616	3	3	XX-999900000000000	20798	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.2725	1	1	999999999	14589	UNK	Complete	1	3. Not currently registered	3. Not currently registered	20039999	0	0	0	0	1	1	match	match	0	0	0	1	inactive	NA	NA	NA	NA
1	"Not voted, unregistered"	0.3016	2	2	XXXXX99999999	14613	NA	Complete	1	3. Not currently registered	3. Not currently registered	20089999	0	0	0	0	1	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
1	Voted	0.0912	3	3	XX-999900000000000	14626	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.0912	3	3	XX-999900000000000	14626	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.0912	3	3	XX-999900000000000	14626	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1125	1	1	999999999	14621	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19999999	1	0	1	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
1	Voted	0.1166	3	3	XX-999900000000000	14598	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1353	3	3	XX-999900000000000	14625	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1353	3	3	XX-999900000000000	14625	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1745	1	1	999999999	14595	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19809999	1	1	1	1	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
1	Voted	0.1877	1	1	999999999	20795	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19799999	1	1	1	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
1	Voted	0.2105	1	1	999999999	14609	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	1	1	1	0	1	0	match	mismatch	1	1	1	0	active	NA	NA	NA	NA
1	Voted	0.2186	3	3	XX-999900000000000	14591	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.2186	3	3	XX-999900000000000	14591	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.2186	3	3	XX-999900000000000	14591	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.2286	1	1	999999999	14628	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20109999	1	1	0	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
1	Voted	0.2614	1	1	999999999	14604	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	0	1	0	0	1	0	mismatch	mismatch	1	1	1	1	active	NA	NA	NA	NA
1	Voted	0.2913	1	1	999999999	14588	UNK	Complete	0	2. Registered at a different address	-1. Inapplicable	20049999	0	0	1	0	1	0	match	match	1	0	1	1	dropped	NA	NA	NA	NA
1	Voted	0.349	1	1	999999999	14610	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19889999	1	1	1	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
1	Voted	0.3527	1	1	999999999	14597	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20019999	1	0	1	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
1	Voted	0.3903	1	1	999999999	14603	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20009999	0	0	1	0	1	0	missing data	missing data	1	1	1	0	active	NA	NA	NA	NA
1	Voted	0.3903	2	2	XXXXX9999999	14635	NA	Complete	1	1. Registered at this address	-1. Inapplicable	19949999	1	0	1	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	2	NA	NA	NA
1	Voted	0.3903	2	2	XXXXX9999999	14635	NA	Complete	1	1. Registered at this address	-1. Inapplicable	19999999	1	0	1	0	1	NA	missing data	missing data	NA	NA	NA	NA	NA	2	NA	NA	NA
1	Voted	0.4638	3	3	XX-999900000000000	14624	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.4638	3	3	XX-999900000000000	14624	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.4638	3	3	XX-999900000000000	14624	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.7681	1	1	999999999	40834	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20099999	0	0	0	0	1	0	match	match	1	1	1	1	inactive	NA	NA	NA	NA
1	Not voted	0.1011	3	3	XX-999900000000000	14929	NA	Complete	0	3. Not currently registered	2. Registered at a different address	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.1067	1	1	999999999	14895	UNK	Complete	0	3. Not currently registered	1. Registered at this address	20069999	0	0	0	0	1	1	match	match	0	0	0	0	dropped	NA	NA	NA	NA
1	Not voted	0.1132	1	1	999999999	14908	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19989999	0	0	0	0	1	1	match	match	0	0	0	0	inactive	NA	NA	NA	NA
1	Not voted	0.1209	3	3	XX-999900000000000	14898	NA	Complete	0	3. Not currently registered	1. Registered at this address	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.1209	3	3	XX-999900000000000	14898	NA	Complete	0	3. Not currently registered	1. Registered at this address	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.1213	1	1	999999999	14931	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	0	0	0	0	1	1	match	match	0	0	0	0	active	NA	NA	NA	NA
1	Not voted	0.1556	3	3	XX-999900000000000	14889	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.1556	3	3	XX-999900000000000	14889	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.1556	3	3	XX-999900000000000	14889	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	1	0	1	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.2003	1	1	999999999	14917	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20019999	0	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
1	Not voted	0.2341	1	1	999999999	14928	UNK	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	1	missing data	missing data	0	0	0	0	unregistered	NA	NA	NA	NA
1	Not voted	0.2676	3	3	XX-999900000000000	14910	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	8787	NA	FALSE
1	"Not voted, unregistered"	0.1067	3	3	XX-999900000000000	14886	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.1067	3	3	XX-999900000000000	14886	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.3022	3	3	XX-999900000000000	14909	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.3022	3	3	XX-999900000000000	14909	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.3022	3	3	XX-999900000000000	14909	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1111	3	3	XX-999900000000000	14897	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1111	3	3	XX-999900000000000	14897	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1111	3	3	XX-999900000000000	14897	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1349	1	1	999999999	14894	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19849999	1	0	1	0	1	1	match	match	0	0	0	0	active	NA	NA	NA	NA
1	Voted	0.1394	1	1	999999999	14930	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20009999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
1	Voted	0.2906	1	1	999999999	14933	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	0	0	1	1	match	match	0	0	1	1	active	NA	NA	NA	NA
1	Voted	0.3226	2	2	XXXXX999999999	14907	NA	Complete	1	3. Not currently registered	1. Registered at this address	20129999	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
1	No post-election IV	0.2136	1	1	999999999	12094	UNK	Complete	0	3. Not currently registered	"-6. Not asked, unit nonresponse (no Post-election interview)"	NA	0	0	0	0	1	0	match	match	1	0	1	1	unregistered	NA	NA	NA	NA
1	No post-election IV	0.2549	1	1	999999999	12090	UNK	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	19959999	0	0	0	0	1	1	match	match	0	0	1	0	inactive	NA	NA	NA	NA
1	Not voted	0.082	3	3	XX-999900000000000	20335	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.3722	1	1	999999999	12081	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20069999	0	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
1	"Not voted, unregistered"	0.0853	1	1	999999999	12103	UNK	Complete	1	3. Not currently registered	3. Not currently registered	20069999	0	0	0	0	1	1	match	match	0	0	1	1	inactive	NA	NA	NA	NA
1	"Not voted, unregistered"	0.1563	1	1	999999999	12128	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	1	missing data	missing data	0	0	1	1	unregistered	NA	NA	NA	NA
1	"Not voted, unregistered"	0.2288	3	3	XX-999900000000000	30334	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.2288	3	3	XX-999900000000000	30334	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	1	0	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1638	3	3	XX-999900000000000	30332	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1638	3	3	XX-999900000000000	30332	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1638	3	3	XX-999900000000000	30332	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1638	3	3	XX-999900000000000	30332	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1638	3	3	XX-999900000000000	30332	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1638	3	3	XX-999900000000000	30332	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.1823	1	1	999999999	12123	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
1	Voted	0.2861	1	1	999999999	20338	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19849999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
1	No post-election IV	0.1649	3	3	XX-999900000000000	15036	NA	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	NA	0	0	1	1	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.0839	3	3	XX-999900000000000	15055	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.0839	3	3	XX-999900000000000	15055	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.1257	NA	NA	NA	40879	NA	Complete	NA	2. Registered at a different address	-1. Inapplicable	NA	NA	NA	NA	NA	0	NA	missing data	missing data	NA	NA	NA	NA	NA	3	NA	NA	FALSE
1	Not voted	0.3732	3	3	XX-999900000000000	15041	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	1	0	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Not voted	0.3732	3	3	XX-999900000000000	15041	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.082	NA	NA	NA	30881	NA	Complete	NA	3. Not currently registered	3. Not currently registered	NA	NA	NA	NA	NA	0	NA	missing data	missing data	NA	NA	NA	NA	NA	3	NA	NA	NA
1	"Not voted, unregistered"	0.104	1	1	999999999	15019	UNK	Complete	1	-8. Don't know	3. Not currently registered	20129999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
1	Unknown	0.082	1	1	99999999	30887	UNK	Complete	1	3. Not currently registered	-8. Don't know	20049999	0	0	0	1	1	0	match	match	1	0	1	1	active	NA	NA	NA	NA
1	Voted	0.0797	1	1	999999999	15005	UNK	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	1	missing data	missing data	0	0	1	1	unregistered	NA	NA	NA	NA
1	Voted	0.0863	2	2	XXXXX999999999	15004	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20119999	1	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	131	NA	FALSE
1	Voted	0.0877	3	3	XX-999900000000000	30889	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	4404	NA	FALSE
1	Voted	0.1337	1	1	999999999	15049	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20079999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
1	Voted	0.1955	1	1	99999999	15035	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20009999	1	1	1	1	1	0	mismatch	mismatch	1	1	1	1	active	NA	NA	NA	NA
1	Voted	0.2627	1	1	999999999	30886	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20069999	1	1	1	0	1	1	match	match	0	0	0	0	active	NA	NA	NA	NA
1	"Not voted, unregistered"	0.5957	3	3	XX-999900000000000	12143	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
