col0_abtid	dispo	sampled	ts_namematch	ts_addrmatch	dwid	hhcount	hhregcount	weight	e2012g	e2010g	e2008g	e2006g	e2004g
30855	Other contacts not complete	1	0	1		2	2	1	2	0	2	0	2
30856	Other non-contact	1	0	1		2	2	1	2	0	0	0	0
30857	Complete	1	0	1		1	1	1	1	0	0	0	0
30858	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30858	Other non-contact	1	0	1		3	3	1	1	1	1	1	1
30859	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30860	Complete	1	1	1	999999999	2	2	1	2	2	2	2	2
30861	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30861	Other non-contact	1	0	1		3	3	1	3	0	2	0	2
30862	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30862	Other non-contact	1	0	1		1	1	1	0	0	0	0	0
30863	Other non-contact	1	0	1		2	2	1	1	0	2	0	2
30864	Other non-contact	1	0	1		2	2	1	2	1	1	1	0
30865	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30865	Other non-contact	1	0	1		3	3	1	1	0	1	0	0
30866	Other non-contact	1	0	0		0	0		0	0	0	0	0
30867	Other non-contact	1	0	1		2	2	1	2	2	2	2	2
30868	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30868	Other non-contact	1	0	1		1	1	1	1	0	1	0	1
30869	Other non-contact	1	0	1		2	2	1	1	0	2	1	1
30870	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30870	Other non-contact	1	0	1		2	2	1	1	0	0	0	0
30871	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30871	Other non-contact	1	0	1		1	1	1	0	0	1	0	0
30872	Other non-contact	1	0	1		2	2	1	2	2	2	0	2
30891	Complete	1	1	1	99999999	3	3	1	0	1	0	0	0
30892	"Refusal, pre-selection"	1	0	1		1	1	1	1	1	1	1	1
30893	Complete	1	0	1		0	0	1	0	0	0	0	0
30894	"Breakoff, other reason"	1	1	1		1	1	1	1	1	1	1	1
30895	"Respondent not available, post-selection"	1	0	1		1	1	1	0	0	1	1	0
30896	Complete	1	1	1	999999999	1	1	1	1	1	0	0	0
40001	"Respondent not available, post-selection"	1	0	1		3	3	1	2	2	1	2	2
40002	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40003	Address does not have a permanently occupied household	1	0	0		0	0		0	0	0	0	0
40004	Other non-contact	1	0	1		1	1	1	1	0	0	0	0
40005	Other contacts not complete	1	0	1		2	2	1	1	1	1	1	1
40006	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
40006	"Respondent not available, post-selection"	1	0	1		1	1	1	1	0	1	0	0
40007	"Located, but unable to reach housing unit"	1	0	1		2	2	1	2	0	2	0	1
40008	"Refusal, post-selection"	1	0	1		0	0	1	0	0	0	0	0
40024	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
40024	"Located, but unable to reach housing unit"	1	0	1		2	2	1	1	0	2	0	0
40024	"Located, but unable to reach housing unit"	1	0	1		2	2	1	0	0	0	1	0
40024	"Located, but unable to reach housing unit"	1	0	1		1	1	1	0	0	1	0	0
40025	Complete	1	0	1	999999999	0	0	1	0	0	0	0	0
40063	Other non-contact	1	0	1		3	3	1	0	1	2	0	2
40064	Selected respondent cannot speak Spanish or English	1	0	1		0	0	1	0	0	0	0	0
40065	No adult citizen	1	0	1		0	0	1	0	0	0	0	0
40065	No adult citizen	1	0	1		1	1	1	0	1	1	1	1
40088	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40088	Other non-contact	1	0	1		2	2	1	0	0	1	0	0
40089	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
40090	"Refusal, pre-selection"	1	0	1		2	2	1	1	2	2	2	2
40091	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40091	Other non-contact	1	0	1		1	1	1	1	1	1	1	0
40092	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	1	1
40093	Other non-contact	1	0	0		0	0		0	0	0	0	0
40094	Complete	1	1	1	99999999	2	2	1	2	2	2	2	2
40095	"Refusal, pre-selection"	1	0	1		1	1	1	1	0	1	1	1
40179	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40180	Complete	1	0	0	999999999	0	0		0	0	0	0	0
40181	"Refusal, pre-selection"	1	0	0		0	0		0	0	0	0	0
40182	Other non-contact	1	0	1		1	1	1	0	0	0	0	0
40214	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
40215	Complete	1	1	1	999999999	2	2	1	2	2	2	2	2
40216	"Refusal, pre-selection"	1	0	1		2	2	1	2	1	1	0	2
40217	Other non-contact	1	0	0		0	0		0	0	0	0	0
40222	Complete	1	0	0	999999999	0	0		0	0	0	0	0
40223	Address does not have a permanently occupied household	1	0	1		0	0	1	0	0	0	0	0
40224	Other non-contact	1	0	1		2	2	1	0	0	2	0	2
40225	Other non-contact	1	0	0		0	0		0	0	0	0	0
40226	Other non-contact	1	0	1		1	1	1	0	0	0	0	0
40227	Other non-contact	1	0	1		2	2	1	1	1	1	1	1
40228	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
40228	"Refusal, pre-selection"	1	0	1		1	1	1	1	1	1	0	0
40229	Complete	1	0	1		0	0	1	0	0	0	0	0
40229	Complete	1	0	1		1	1	1	1	1	1	0	1
40230	Other non-contact	1	0	0		0	0		0	0	0	0	0
40231	Other contacts not complete	1	0	0		0	0		0	0	0	0	0
40232	"Refusal, post-selection"	1	0	1		2	2	1	2	2	2	0	1
40256	Complete	1	0	0	999999999	0	0		0	0	0	0	0
40266	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
40266	Complete	1	1	1	999999999	2	2	1	2	1	1	1	1
40268	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40268	Other non-contact	1	0	1		2	2	1	2	0	1	0	0
40282	Complete	1	0	1	999999999	0	0	1	0	0	0	0	0
40282	Complete	1	0	1	999999999	1	1	1	1	0	1	0	1
40283	"Refusal, pre-selection"	1	0	1		1	1	1	1	1	1	1	1
40284	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40284	Other non-contact	1	0	1		2	2	1	0	0	0	0	0
40285	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40286	"Refusal, pre-selection"	1	0	1		0	0	0.5	0	0	0	0	0
40286	"Refusal, pre-selection"	1	0	1		1	1	0.5	0	1	1	1	1
40287	Other non-contact	1	0	1		2	2	1	1	1	1	1	1
40288	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40288	Other non-contact	1	0	1		1	1	1	0	0	1	0	1
40289	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
40289	Complete	1	1	1	99999999	2	2	1	0	0	1	0	1
40290	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40290	Other non-contact	1	0	1		1	1	1	0	0	0	0	1
40290	Other non-contact	1	0	1		1	1	1	1	1	1	1	1
40291	Complete	1	0	1	99999999	1	1	1	0	0	0	0	0
40291	Complete	1	0	1	99999999	1	1	1	0	0	0	0	0
40292	"Respondent not available, post-selection"	1	0	1		1	1	1	1	1	1	0	0
40293	Other non-contact	1	0	1		1	1	1	0	1	1	0	0
40294	Complete	1	1	1	999999999	2	2	1	1	0	1	0	0
40339	Complete	1	1	1	999999999	2	2	1	2	2	2	2	2
40340	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
40340	Complete	1	1	1	999999999	1	1	1	1	0	0	0	0
40341	"Refusal, post-selection"	1	0	1		2	2	1	1	2	1	0	0
40342	Complete	1	0	0		0	0		0	0	0	0	0
40389	"Located, but unable to reach housing unit"	1	0	1		1	1	1	1	1	1	1	1
40390	Complete	1	0	1	99999999	1	1	1	0	0	0	0	1
40391	Complete	1	0	1		1	1	1	1	0	1	0	0
40392	"Located, but unable to reach housing unit"	1	0	1		1	1	1	1	0	1	0	1
40393	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
40394	Complete	1	0	0	99999999	0	0		0	0	0	0	0
40395	Complete	1	0	1		0	0	1	0	0	0	0	0
40396	Complete	1	1	1	999999999	2	2	1	1	0	2	0	0
40413	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40413	Other non-contact	1	0	1		1	1	1	1	1	1	1	1
40414	"Located, but unable to reach housing unit"	1	0	1		4	4	1	4	3	4	4	4
40415	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
40416	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40416	Other non-contact	1	0	1		1	1	1	1	1	1	1	1
40456	Other non-contact	1	0	1		1	1	1	0	0	1	0	0
40457	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40457	Other non-contact	1	0	1		2	2	1	2	2	2	1	2
40458	Other non-contact	1	0	1		2	2	1	0	0	1	0	0
40459	Other non-contact	1	0	1		2	2	1	2	1	1	1	1
40507	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
40508	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
40508	"Located, but unable to reach housing unit"	1	0	1		1	1	1	0	0	0	0	1
40509	Other non-contact	1	0	1		2	2	1	1	0	1	0	0
40510	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
40511	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
40512	"Located, but unable to reach housing unit"	1	0	1		2	2	1	1	1	1	0	1
40513	Other non-contact	1	0	0		0	0		0	0	0	0	0
40514	Other non-contact	1	0	1		2	2	1	1	1	0	0	0
40514	Other non-contact	1	0	1		1	1	1	0	0	1	0	0
40515	"Located, but unable to reach housing unit"	1	0	1		3	3	1	3	0	0	0	0
40549	Out of sample area	1	0	1		0	0	1	0	0	0	0	0
40550	Out of sample area	1	0	1		0	0	1	0	0	0	0	0
40550	Out of sample area	1	0	1		1	1	1	1	0	0	0	0
40551	Out of sample area	1	0	0		0	0		0	0	0	0	0
40552	Complete	1	0	0		0	0		0	0	0	0	0
40579	"Refusal, post-selection"	1	0	1		1	1	1	1	1	1	0	1
40580	Other non-contact	1	0	1		1	1	1	1	1	1	1	1
40581	Other non-contact	1	0	1		1	1	1	0	1	1	1	0
40582	Complete	1	1	1		2	2	1	2	2	2	0	2
40616	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
40616	"Located, but unable to reach housing unit"	1	0	1		1	1	1	1	0	0	0	0
40617	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
40617	Complete	1	1	1	999999999	3	3	1	0	0	0	0	0
40618	"Located, but unable to reach housing unit"	1	0	1		1	1	1	0	1	1	0	1
40619	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40645	"Refusal, pre-selection"	1	0	0		0	0		0	0	0	0	0
40646	Complete	1	0	0	9999999	0	0		0	0	0	0	0
40647	Complete	1	0	1	999999999	2	2	1	2	2	2	0	0
40648	Other non-contact	1	0	0		0	0		0	0	0	0	0
40702	Complete	1	0	0	999999999	0	0		0	0	0	0	0
40703	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
40704	Complete	1	1	1	9999999	0	0	1	0	0	0	0	0
40704	Complete	1	1	1	9999999	3	3	1	2	1	1	1	0
40705	Other non-contact	1	0	1		1	1	1	1	0	0	0	0
40760	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40760	Other non-contact	1	0	1		4	4	1	3	2	3	0	0
40761	Other non-contact	1	0	1		2	2	1	2	0	0	0	0
40762	Other non-contact	1	0	1		3	3	1	3	2	3	2	1
40763	Other non-contact	1	0	1		2	2	1	2	1	2	0	0
40814	Other non-contact	1	0	1		1	1	1	1	0	1	0	0
40814	Other non-contact	1	0	1		1	1	1	1	0	1	0	0
40815	Address does not have a permanently occupied household	1	0	0		0	0		0	0	0	0	0
40816	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40816	Other non-contact	1	0	1		1	1	1	1	0	1	0	0
40817	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
40817	Other non-contact	1	0	1		1	1	1	0	0	0	0	0
40818	Other non-contact	1	0	1		2	2	1	0	0	1	0	1
40821	Other non-contact	1	0	0		0	0		0	0	0	0	0
40822	Address does not have a permanently occupied household	1	0	1		1	1	1	0	0	0	0	0
40823	Other non-contact	1	0	0		0	0		0	0	0	0	0
40824	Other non-contact	1	0	0		0	0		0	0	0	0	0
40829	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
40829	"Refusal, pre-selection"	1	0	1		1	1	1	1	1	1	0	0
50017	Complete	1	1	1	99999999	2	2	1	2	2	2	1	1
50018	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50018	Other non-contact	1	0	1		3	3	1	1	2	2	2	2
50019	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
50020	"Located, but unable to reach housing unit"	1	0	1		2	2	1	2	2	2	2	2
50021	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50022	Other contacts not complete	1	0	1		0	0	1	0	0	0	0	0
50023	Other non-contact	1	0	1		2	2	1	1	1	1	1	2
50024	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
50025	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50059	Complete	1	0	0	999999999	0	0		0	0	0	0	0
50061	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50062	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
50062	"Respondent not available, post-selection"	1	0	1		3	3	1	2	2	3	3	2
50063	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
50063	"Respondent not available, post-selection"	1	0	1		2	2	1	1	0	0	0	1
50089	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
50090	"Refusal, pre-selection"	1	0	1		4	4	1	4	2	3	3	3
50091	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
50091	Complete	1	1	1	99999999	2	2	1	1	1	1	0	0
50092	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50093	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
50094	Complete	1	1	1	99999999	1	1	1	1	1	1	1	1
50095	Other non-contact	1	0	1		1	1	1	0	0	1	1	1
50096	Complete	1	1	1	99999999	3	3	1	3	3	2	3	3
50179	"Refusal, pre-selection"	1	0	1		4	4	1	3	3	4	2	2
50180	Other non-contact	1	0	1		4	4	1	3	2	3	1	2
50181	Other non-contact	1	0	0		0	0		0	0	0	0	0
50182	"Refusal, pre-selection"	1	0	0		0	0		0	0	0	0	0
50214	"Respondent not available, post-selection"	1	0	1		1	1	1	0	0	0	0	0
50215	No adult citizen	1	0	1		1	1	1	0	0	0	0	1
50216	No adult citizen	1	0	0		0	0		0	0	0	0	0
50217	No adult citizen	1	0	1		2	2	1	2	1	2	2	2
50257	Other non-contact	1	0	0		0	0		0	0	0	0	0
50281	Address does not have a permanently occupied household	1	0	1		0	0	1	0	0	0	0	0
50281	Address does not have a permanently occupied household	1	0	1		2	2	1	1	0	1	0	0
50282	Complete	1	1	1	999999999	1	1	1	1	1	1	0	0
50283	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50283	Other non-contact	1	0	1		1	1	1	0	0	1	0	0
50284	"Refusal, pre-selection"	1	0	1		5	5	1	1	0	2	1	1
50285	Complete	1	0	0		0	0		0	0	0	0	0
50286	Complete	1	0	0	999999999	0	0		0	0	0	0	0
50324	Other non-contact	1	0	1		2	2	1	2	2	2	0	2
50325	Complete	1	0	1		2	2	1	2	2	2	2	2
50326	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50326	Other non-contact	1	0	1		3	3	1	3	2	3	1	3
50327	"Refusal, pre-selection"	1	0	0		0	0		0	0	0	0	0
50328	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
50328	Complete	1	1	1	999999999	3	3	1	3	3	3	2	3
50329	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
50330	Other non-contact	1	0	1		3	3	1	2	2	1	1	1
50331	Other non-contact	1	0	1		4	4	1	1	0	0	0	0
50332	Other non-contact	1	0	1		3	3	1	3	3	3	3	1
50335	Other non-contact	1	0	1		1	1	1	1	1	1	0	1
50335	Other non-contact	1	0	1		3	3	1	3	3	3	0	3
50336	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50338	Complete	1	0	0		0	0		0	0	0	0	0
50339	"Refusal, post-selection"	1	0	1		0	0	1	0	0	0	0	0
50339	"Refusal, post-selection"	1	0	1		5	5	1	3	3	4	2	3
50341	Other non-contact	1	0	1		2	2	1	1	0	0	0	1
50388	Other non-contact	1	0	0		0	0		0	0	0	0	0
50389	"Located, but unable to reach housing unit"	1	0	1		3	3	1	3	1	1	1	1
50390	Other contacts not complete	1	0	0		0	0		0	0	0	0	0
50391	"Located, but unable to reach housing unit"	1	0	1		1	1	1	0	0	0	0	0
50392	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
50393	Complete	1	0	0	999999999	0	0		0	0	0	0	0
50394	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
50395	"Refusal, pre-selection"	1	0	0		0	0		0	0	0	0	0
50411	Other non-contact	1	0	1		5	5	1	4	4	4	2	4
50412	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50412	Other non-contact	1	0	1		2	2	1	2	2	2	2	2
50413	Other non-contact	1	0	1		2	2	1	2	2	2	2	2
50414	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50414	Other non-contact	1	0	1		2	2	1	2	2	2	2	1
50422	Complete	1	1	1	999999999	2	2	1	2	2	2	2	2
50445	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
50445	Complete	1	1	1	999999999	5	5	1	3	1	4	2	3
50446	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
50446	"Respondent not available, post-selection"	1	0	1		1	1	1	1	0	1	0	0
50447	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
50447	"Refusal, pre-selection"	1	0	1		1	1	1	1	1	1	0	0
50448	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
50448	Complete	1	1	1	99999999	1	1	1	0	0	0	0	0
50449	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
50449	Complete	1	1	1	999999999	3	3	1	1	2	0	2	2
50450	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
50450	Complete	1	1	1	99999999	1	1	1	0	0	0	0	0
50451	Complete	1	0	1	999999999	0	0	1	0	0	0	0	0
50451	Complete	1	0	1	999999999	1	1	1	1	1	1	0	1
50452	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50453	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
50453	"Refusal, pre-selection"	1	0	1		1	1	1	1	0	0	0	0
50454	Other non-contact	1	0	1		2	2	1	2	2	2	1	2
50455	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
50456	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50457	Other non-contact	1	0	1		2	2	1	2	1	1	1	1
50458	Other non-contact	1	0	1		2	2	1	2	2	2	0	0
50505	"Refusal, pre-selection"	1	0	0		0	0		0	0	0	0	0
50506	Complete	1	1	1	999999999	1	1	1	1	0	1	0	0
50507	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
50508	"Located, but unable to reach housing unit"	1	0	1		1	1	1	0	0	1	1	1
50509	Address does not have a permanently occupied household	1	0	0		0	0		0	0	0	0	0
50510	Other non-contact	1	0	1		6	6	1	0	3	4	3	3
50510	Other non-contact	1	0	1		3	3	1	2	1	2	1	1
50511	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
50511	"Located, but unable to reach housing unit"	1	0	1		1	1	1	1	1	1	1	1
50511	"Located, but unable to reach housing unit"	1	0	1		3	3	1	0	0	0	0	1
50512	Other non-contact	1	0	1		1	1	1	1	1	1	1	0
50513	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
50546	"Respondent not available, post-selection"	1	0	1		3	3	1	1	0	0	0	0
50547	Out of sample area	1	0	1		1	1	1	0	1	1	1	0
50548	Complete	1	0	1	999999999	2	2	1	0	0	2	0	2
50549	Complete	1	0	1	999999999	0	0	1	0	0	0	0	0
50549	Complete	1	0	1	999999999	1	1	1	0	0	0	0	0
50575	Other contacts not complete	1	0	1		0	0	1	0	0	0	0	0
50575	Other contacts not complete	1	0	1		1	1	1	0	0	0	0	0
50576	Out of sample area	1	0	1		3	3	1	1	2	2	2	2
50577	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
50577	Complete	1	1	1	99999999	1	1	1	1	0	1	0	1
50578	"Refusal, pre-selection"	1	0	1		1	1	1	1	0	1	1	1
50612	"Located, but unable to reach housing unit"	1	0	1		1	1	1	1	0	0	0	0
50613	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
50613	"Located, but unable to reach housing unit"	1	0	1		2	2	1	1	1	1	1	1
50614	Other non-contact	1	0	0		0	0		0	0	0	0	0
50615	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
50642	Other contacts not complete	1	0	1		4	4	1	2	2	2	0	0
50643	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
50644	Other non-contact	1	0	0		0	0		0	0	0	0	0
50645	Other non-contact	1	0	0		0	0		0	0	0	0	0
50699	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
50699	Other non-contact	1	0	1		1	1	1	1	0	1	0	0
50700	"Respondent not available, post-selection"	1	0	1		1	1	1	1	1	1	1	1
50701	Other non-contact	1	0	1		1	1	1	0	0	0	0	0
50702	Other contacts not complete	1	0	1		2	2	1	1	2	0	0	2
50702	Other contacts not complete	1	0	1		2	2	1	1	2	0	0	2
60016	Other non-contact	1	0	1		1	1	1	0	1	1	1	1
60017	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
60018	Other non-contact	1	0	0		0	0		0	0	0	0	0
60019	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
60019	"Located, but unable to reach housing unit"	1	0	1		1	1	1	1	1	1	1	1
60020	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
60020	"Located, but unable to reach housing unit"	1	0	1		1	1	1	0	0	1	1	1
60021	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
60022	Address does not have a permanently occupied household	1	0	1		0	0	1	0	0	0	0	0
60023	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
60024	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
60025	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
60064	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
60065	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
60065	"Respondent not available, post-selection"	1	0	1		1	1	1	1	1	1	0	1
60067	Complete	1	0	1	999999999	0	0	1	0	0	0	0	0
60091	"Refusal, pre-selection"	1	0	1		4	4	1	2	2	2	2	0
60092	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
60092	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
60093	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
60094	"Refusal, pre-selection"	1	0	1		2	2	1	1	1	1	0	2
60095	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
60095	Complete	1	1	1	99999999	1	1	1	1	1	1	1	1
60096	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
60096	"Refusal, pre-selection"	1	0	1		3	3	1	1	0	1	0	3
60097	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
60097	Complete	1	1	1	99999999	2	2	1	2	2	2	1	1
60098	Complete	1	0	1	99999999	2	2	1	1	1	2	1	1
60181	"Refusal, pre-selection"	1	0	0		0	0		0	0	0	0	0
60182	"Refusal, pre-selection"	1	0	1		1	1	1	0	0	1	0	0
60183	Other non-contact	1	0	0		0	0		0	0	0	0	0
60184	Other non-contact	1	0	0		0	0		0	0	0	0	0
60215	Complete	1	0	1		0	0	1	0	0	0	0	0
60215	Complete	1	0	1		2	2	1	2	1	2	1	2
60216	Other contacts not complete	1	0	1		2	2	1	2	1	2	2	2
60217	No adult citizen	1	0	1		0	0	1	0	0	0	0	0
60218	"Refusal, post-selection"	1	0	1		0	0	1	0	0	0	0	0
60256	No adult citizen	1	0	0		0	0		0	0	0	0	0
60257	Address does not have a permanently occupied household	1	0	1		1	1	1	0	0	1	0	0
60258	Other contacts not complete	1	0	1		0	0	1	0	0	0	0	0
60258	Other contacts not complete	1	0	1		1	1	1	0	0	0	0	0
60259	No adult citizen	1	0	0		0	0		0	0	0	0	0
60324	Address does not exist	1	0	1		0	0	1	0	0	0	0	0
60324	Address does not exist	1	0	1		1	1	1	0	0	0	0	0
60324	Address does not exist	1	0	1		1	1	1	0	0	0	0	0
60326	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
60326	Complete	1	1	1	999999999	1	1	1	1	1	0	0	1
60327	"Refusal, post-selection"	1	0	1		0	0	1	0	0	0	0	0
60327	"Refusal, post-selection"	1	0	1		1	1	1	0	0	0	1	1
60330	Other non-contact	1	0	0		0	0		0	0	0	0	0
60331	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
60331	Other non-contact	1	0	1		2	2	1	2	0	2	2	2
60332	No adult citizen	1	0	0		0	0		0	0	0	0	0
60333	"Refusal, post-selection"	1	0	1		2	2	1	1	1	1	1	1
60334	"Refusal, pre-selection"	1	0	1		2	2	1	0	0	1	1	2
60335	Other non-contact	1	0	1		2	2	1	2	2	2	1	0
60336	Address does not have a permanently occupied household	1	0	1		0	0	1	0	0	0	0	0
60336	Address does not have a permanently occupied household	1	0	1		2	2	1	2	1	2	1	2
60337	Complete	1	0	1	999999999	1	1	1	1	1	1	0	1
60337	Complete	1	0	1	999999999	2	2	1	2	2	1	0	1
60338	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
60338	Other non-contact	1	0	1		1	1	1	0	0	0	0	0
60339	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
60339	"Refusal, pre-selection"	1	0	1		2	2	1	2	1	1	0	1
60340	"Respondent not available, post-selection"	1	0	1		3	3	1	3	2	2	2	2
60341	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
60341	Other non-contact	1	0	1		3	3	1	0	0	2	0	0
60389	"Respondent not available, post-selection"	1	0	0		0	0		0	0	0	0	0
60390	Other contacts not complete	1	0	1		1	1	1	1	1	1	1	1
60391	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
60392	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
60393	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
60394	Address does not have a permanently occupied household	1	0	0		0	0		0	0	0	0	0
60395	Complete	1	0	0		0	0		0	0	0	0	0
60396	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
60396	"Respondent not available, post-selection"	1	0	1		1	1	1	1	0	1	0	0
60412	Other non-contact	1	0	1		2	2	1	2	1	2	0	2
60413	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
60413	Complete	1	1	1	999999999	1	1	1	1	1	0	1	1
60414	"Located, but unable to reach housing unit"	1	0	1		1	1	1	1	0	1	0	1
60415	Other non-contact	1	0	1		3	3	1	2	1	1	1	1
60446	Other contacts not complete	1	0	1		0	0	1	0	0	0	0	0
60446	Other contacts not complete	1	0	1		2	2	1	0	0	0	0	1
60447	"Refusal, pre-selection"	1	0	1		5	5	1	4	2	5	4	3
60448	"Refusal, post-selection"	1	0	1		4	4	1	4	2	3	2	2
60449	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
